,offer_type,offer_id,person,time,difficulty,duration,reward,web,email,mobile,social,bogo,discount,informational,age,income,member_date_int,F,M,typical_spending_m1,num_offers,spending_during_offer
45099,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,05929d20f3c24ffe90b919936b714dc1,408,10,5,10,1,1,1,1,1,0,0,118,65405.0,1243,0,0,0.14656069364161847,3,1.7000000000000002
45101,informational,5a8bc65990b245e5a138643cd4eb9837,cb351d3c1d3647a8bb6da47ae25d33c0,408,0,3,0,0,1,1,1,0,0,1,118,65405.0,1208,0,0,0.0490295358649789,1,0.0
45104,discount,fafdcd668e3743c1bb461111dcafc2a4,6ba58d2b211847d999213ea0b56b7f6a,408,10,10,2,1,1,1,1,0,1,0,68,95000.0,1785,1,0,0.036280752532561515,3,0.0
45105,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,da06c4058ee84b549216387bb1ed1adb,408,10,5,10,1,1,1,1,1,0,0,118,65405.0,904,0,0,0.04383070301291248,3,0.0
45106,discount,fafdcd668e3743c1bb461111dcafc2a4,60b53f17b08d4e8b98421694746ab524,408,10,10,2,1,1,1,1,0,1,0,67,106000.0,1386,0,1,0.3323132183908046,3,43.46
45108,bogo,ae264e3637204a6fb9bb56bc8210ddfd,28a45a9bab2c4a4bb3160af39053318a,408,10,7,10,0,1,1,1,1,0,0,63,43000.0,1717,0,1,0.02629420084865629,1,0.0
45116,informational,5a8bc65990b245e5a138643cd4eb9837,28be7b9a77ee43569a5f7773127fc47b,408,0,3,0,0,1,1,1,0,0,1,50,51000.0,1816,0,1,0.03344585091420535,1,0.0
45118,discount,2906b810c7d4411798c6938adc9daaa5,d4db8719ee8f42dda253ee9ddd3e9cab,408,10,7,2,1,1,1,0,0,1,0,60,97000.0,1590,0,1,0.12468175388967467,1,0.0
45119,discount,fafdcd668e3743c1bb461111dcafc2a4,6312a8be2d0b41ccb5aafff9eeefd71b,408,10,10,2,1,1,1,1,0,1,0,118,65405.0,892,0,0,0.01627840909090909,1,0.0
45122,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,ec22d5bea1034ad3b1ca8bca706ed4e3,408,7,7,3,1,1,1,1,0,1,0,76,53000.0,1474,1,0,0.10868924889543446,5,0.0
45126,bogo,f19421c1d4aa40978ebb69ca19b0e20d,9643b1f0557945f2940b96743fd128e4,408,5,5,5,1,1,1,1,1,0,0,86,70000.0,1560,1,0,0.24830747531734834,1,0.0
45131,informational,5a8bc65990b245e5a138643cd4eb9837,941494c5f20a482bbfe46fcb54543d66,408,0,3,0,0,1,1,1,0,0,1,56,33000.0,1811,0,1,0.01876230661040788,1,0.0
45133,discount,fafdcd668e3743c1bb461111dcafc2a4,553f27ac698849a9995b114817e85818,408,10,10,2,1,1,1,1,0,1,0,61,94000.0,1779,0,1,0.13394468704512374,3,0.0
45136,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,200a4da6dfc341c8940291b10292526e,408,7,7,3,1,1,1,1,0,1,0,118,65405.0,1429,0,0,0.03543478260869565,3,0.0
45144,discount,fafdcd668e3743c1bb461111dcafc2a4,346ca0b690b44443a4fc2bd747964066,408,10,10,2,1,1,1,1,0,1,0,52,85000.0,984,1,0,0.19875,1,0.0
45147,bogo,f19421c1d4aa40978ebb69ca19b0e20d,0217c4393fd54e74a523b63c0fcc3da5,408,5,5,5,1,1,1,1,1,0,0,70,64000.0,965,0,1,0.3246967559943583,1,0.0
45150,bogo,f19421c1d4aa40978ebb69ca19b0e20d,ee1cfd321c9c4f0fa2a2f6078078a0e0,408,5,5,5,1,1,1,1,1,0,0,30,64000.0,1666,0,1,0.038640915593705284,3,0.0
45152,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,040704e99ab84cd08977858fab9b9276,408,7,7,3,1,1,1,1,0,1,0,65,88000.0,1602,0,1,0.2055840455840456,2,0.0
45153,discount,0b1e1539f2cc45b7b9fa7c272da2e1d7,356470bccf484ce5a626f5122852087e,408,20,10,5,1,1,0,0,0,1,0,51,80000.0,1566,0,1,0.2435526315789473,3,13.93
45159,bogo,f19421c1d4aa40978ebb69ca19b0e20d,194db18d77dd4fbda2ab91114be082a7,408,5,5,5,1,1,1,1,1,0,0,54,90000.0,1434,0,1,0.2366569343065693,4,0.0
45161,bogo,ae264e3637204a6fb9bb56bc8210ddfd,34c9104c14094b4bae602630e09021cf,408,10,7,10,0,1,1,1,1,0,0,40,34000.0,1168,0,1,0.06132857142857143,2,0.0
45168,bogo,f19421c1d4aa40978ebb69ca19b0e20d,442f3da7855f4086ab047ee5d69e30f3,408,5,5,5,1,1,1,1,1,0,0,37,86000.0,995,0,1,0.2494159544159544,2,0.0
45169,bogo,ae264e3637204a6fb9bb56bc8210ddfd,8d689f719e0b42edb5947f381f159cb1,408,10,7,10,0,1,1,1,1,0,0,60,71000.0,1365,0,1,0.0852050919377652,1,19.32
45173,discount,fafdcd668e3743c1bb461111dcafc2a4,31059a17549d4229b8418b785bb65ce7,408,10,10,2,1,1,1,1,0,1,0,42,51000.0,1101,0,1,0.28322206095790997,3,6.74
45176,bogo,f19421c1d4aa40978ebb69ca19b0e20d,6b2b97b27010464eb55e3c9ce06ec585,408,5,5,5,1,1,1,1,1,0,0,21,69000.0,1134,1,0,1.0600141043723554,1,19.12
45177,bogo,f19421c1d4aa40978ebb69ca19b0e20d,22d072830a384100928fbbc313e6184a,408,5,5,5,1,1,1,1,1,0,0,72,31000.0,39,0,1,0.06342776203966008,2,0.0
45178,discount,fafdcd668e3743c1bb461111dcafc2a4,df21032020524a05861095e57efcab46,408,10,10,2,1,1,1,1,0,1,0,55,75000.0,1591,1,0,0.07982708933717579,2,0.0
45190,bogo,f19421c1d4aa40978ebb69ca19b0e20d,f3e6c94802844ef3bc919947f2c6ca54,408,5,5,5,1,1,1,1,1,0,0,118,65405.0,938,0,0,0.05697539797395081,4,0.0
45195,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,c29e68ee544a49ecac9fc082c61abd3f,408,7,7,3,1,1,1,1,0,1,0,118,65405.0,1653,0,0,0.01550932568149211,3,0.0
45200,bogo,ae264e3637204a6fb9bb56bc8210ddfd,e6adbf61edaa4da98204c3819b20ca74,408,10,7,10,0,1,1,1,1,0,0,118,65405.0,746,0,0,0.0661965811965812,2,0.0
45202,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,2f7c926f7ef44165b0e2b635ea745af7,408,7,7,3,1,1,1,1,0,1,0,36,32000.0,467,0,1,0.06673267326732675,1,1.82
45205,discount,fafdcd668e3743c1bb461111dcafc2a4,02abd909ebc94aca8766f3f0ee39db80,408,10,10,2,1,1,1,1,0,1,0,26,61000.0,1669,0,1,0.15855113636363638,1,14.8
45206,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,703129cecd9041f2906320c392606bc4,408,7,7,3,1,1,1,1,0,1,0,118,65405.0,1291,0,0,0.031799999999999995,2,0.0
45207,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,9ceb61240a224e9698fcbdae9164e843,408,7,7,3,1,1,1,1,0,1,0,53,57000.0,504,0,1,0.08074285714285714,2,0.0
45211,bogo,ae264e3637204a6fb9bb56bc8210ddfd,63538502f7df49bfac67cf4088784d1a,408,10,7,10,0,1,1,1,1,0,0,53,68000.0,1491,0,0,0.2344837340876945,1,20.15
45215,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,d404110ac63349a3972ef63e74490154,408,5,7,5,1,1,1,0,1,0,0,49,53000.0,1492,0,1,0.1227065527065527,2,0.0
45228,bogo,ae264e3637204a6fb9bb56bc8210ddfd,845aa30576434be8a3895c2ad40848fd,408,10,7,10,0,1,1,1,1,0,0,72,80000.0,1138,0,1,0.249296987087518,2,0.0
45229,informational,5a8bc65990b245e5a138643cd4eb9837,3587049edaf84b8f963ecdbb65beb24e,408,0,3,0,0,1,1,1,0,0,1,46,32000.0,1194,0,1,0.22433192686357248,1,3.31
45235,discount,fafdcd668e3743c1bb461111dcafc2a4,4d4216b868fe43ddb9c9f0b77212c0cb,408,10,10,2,1,1,1,1,0,1,0,55,56000.0,1677,0,1,0.9919068413391556,3,0.0
45237,bogo,f19421c1d4aa40978ebb69ca19b0e20d,ddc9cc8077b74fe5b9578473a65d0c5b,408,5,5,5,1,1,1,1,1,0,0,26,66000.0,1188,0,1,0.07112834978843442,1,7.37
45242,bogo,f19421c1d4aa40978ebb69ca19b0e20d,e0d711a52cd545b59d6ba229b327fc5c,408,5,5,5,1,1,1,1,1,0,0,30,58000.0,1509,1,0,0.29619181946403383,1,13.51
45251,discount,fafdcd668e3743c1bb461111dcafc2a4,189bdb80e3174d7c8de4d554ef37acb4,408,10,10,2,1,1,1,1,0,1,0,45,73000.0,737,1,0,0.3276623376623376,3,0.0
45259,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,4050e4bc05604491956d59f91d96d4d0,408,7,7,3,1,1,1,1,0,1,0,24,40000.0,803,1,0,0.060360230547550436,3,1.09
45272,discount,fafdcd668e3743c1bb461111dcafc2a4,921fa526aa10416e826a283e8e0cc359,408,10,10,2,1,1,1,1,0,1,0,53,34000.0,1737,1,0,0.033566229985443966,3,0.0
45273,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,455d955f7c364290bd59e0c67f422324,408,7,7,3,1,1,1,1,0,1,0,118,65405.0,1611,0,0,0.0432034632034632,3,0.0
45276,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,403903dd849c4fb7932d2e0baa001b5d,408,7,7,3,1,1,1,1,0,1,0,49,56000.0,1524,1,0,0.118019943019943,2,0.0
45279,discount,fafdcd668e3743c1bb461111dcafc2a4,4bade2c2f3c84c518ed78d983858a621,408,10,10,2,1,1,1,1,0,1,0,51,99000.0,967,1,0,0.18390243902439024,2,39.81
45280,bogo,f19421c1d4aa40978ebb69ca19b0e20d,a07ab5a369f1420fbe259e6789115c5c,408,5,5,5,1,1,1,1,1,0,0,72,54000.0,1224,1,0,0.16746376811594202,4,0.0
45281,discount,2906b810c7d4411798c6938adc9daaa5,86becbd667a94db3a3dee0854470de7c,408,10,7,2,1,1,1,0,0,1,0,118,65405.0,1623,0,0,0.042207977207977206,2,0.0
45284,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,6697228b72e44e988a59fd0096558be1,408,10,5,10,1,1,1,1,1,0,0,54,53000.0,1504,0,1,0.06073342736248238,1,0.0
45286,bogo,ae264e3637204a6fb9bb56bc8210ddfd,dc2b465941b64c7dad3c60e77cac200a,408,10,7,10,0,1,1,1,1,0,0,29,59000.0,49,0,1,0.1142857142857143,1,0.0
45290,bogo,f19421c1d4aa40978ebb69ca19b0e20d,977674731e48466dbb0f5c7233952102,408,5,5,5,1,1,1,1,1,0,0,118,65405.0,1050,0,0,0.03079320113314448,2,0.0
45293,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,83f7a1c222b240efa169e3ce318460af,408,7,7,3,1,1,1,1,0,1,0,36,47000.0,1770,0,1,0.11377652050919378,1,0.0
45294,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,b8d0a7b8dfcf46e6ab8a3f4f995a28a4,408,7,7,3,1,1,1,1,0,1,0,118,65405.0,1785,0,0,0.01205091937765205,1,2.01
45295,discount,2906b810c7d4411798c6938adc9daaa5,e2c8e02e47be45a891ba4d502391c156,408,10,7,2,1,1,1,0,0,1,0,52,73000.0,1322,1,0,0.5195,2,0.0
45296,discount,2906b810c7d4411798c6938adc9daaa5,0f9b11a3bcde4537aab7f8560460096d,408,10,7,2,1,1,1,0,0,1,0,118,65405.0,1722,0,0,0.010100430416068866,2,0.0
45297,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,f3489d3b8f0245279aecbd38b049352a,408,5,7,5,1,1,1,0,1,0,0,65,78000.0,1524,1,0,0.11314002828854315,1,0.0
45303,informational,5a8bc65990b245e5a138643cd4eb9837,22e2a6aa912b439082c7e0f7a2f3cf65,408,0,3,0,0,1,1,1,0,0,1,75,87000.0,1485,0,1,0.12818311874105864,3,23.4
45304,discount,fafdcd668e3743c1bb461111dcafc2a4,591c00f08b1641a8b7e9826ba360f93c,408,10,10,2,1,1,1,1,0,1,0,36,64000.0,1782,0,1,0.04877840909090909,1,7.57
45307,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,841b3d5eb0c4435e95161cb47da4e0d7,408,7,7,3,1,1,1,1,0,1,0,51,84000.0,1616,1,0,0.1976379066478076,1,0.0
45315,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,40d8739cf2ac400d85efe192c3b41a34,408,5,7,5,1,1,1,0,1,0,0,24,39000.0,1801,1,0,0.010545193687230987,2,0.0
45316,discount,2906b810c7d4411798c6938adc9daaa5,c5728a98d82447c4a6d6da5a5f2f3060,408,10,7,2,1,1,1,0,0,1,0,47,65000.0,1606,1,0,0.0566,2,0.0
45327,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,849233fe4a5946f39969dbb008b4b8d0,408,7,7,3,1,1,1,1,0,1,0,54,64000.0,1471,1,0,0.15549857549857551,2,17.15
45330,bogo,f19421c1d4aa40978ebb69ca19b0e20d,3cfc6932523b436db8db848edbedec8b,408,5,5,5,1,1,1,1,1,0,0,22,40000.0,1618,0,1,0.005783475783475783,2,0.0
45336,informational,3f207df678b143eea3cee63160fa8bed,600c69629916471daa0a5ca79d75b654,408,0,4,0,1,1,1,0,0,0,1,118,65405.0,1114,0,0,0.004873239436619718,1,0.0
45339,informational,5a8bc65990b245e5a138643cd4eb9837,e786192a3e204c128d9f57a3394faa80,408,0,3,0,0,1,1,1,0,0,1,43,72000.0,1531,0,1,0.035232067510548526,1,0.0
45348,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,ab4ab72319ca4f6b959a995c90f13660,408,10,5,10,1,1,1,1,1,0,0,32,33000.0,1509,0,1,0.08282087447108602,1,0.0
45350,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,6670183cd98c4922aa31fff4f934ff66,408,10,5,10,1,1,1,1,1,0,0,44,93000.0,962,0,1,0.31018867924528304,3,0.0
45352,discount,0b1e1539f2cc45b7b9fa7c272da2e1d7,519ae2c224ad4ff491e02352baa38804,408,20,10,5,1,1,0,0,0,1,0,73,108000.0,1239,1,0,0.44220170454545454,1,29.59
45361,bogo,ae264e3637204a6fb9bb56bc8210ddfd,0092a132ead946ceb30d11a1ed513d20,408,10,7,10,0,1,1,1,1,0,0,118,65405.0,1738,0,0,0.003681159420289855,4,0.0
45369,discount,fafdcd668e3743c1bb461111dcafc2a4,e7bd454cf43b436eb4668be7953033cd,408,10,10,2,1,1,1,1,0,1,0,20,70000.0,1686,0,1,0.00734375,1,0.0
45374,bogo,ae264e3637204a6fb9bb56bc8210ddfd,af65f4caebe24baa96b4dc8e83750d4d,408,10,7,10,0,1,1,1,1,0,0,48,34000.0,1549,1,0,0.013493635077793492,1,0.0
45381,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,ea31b3310cbd45b991d473514fcb7e84,408,7,7,3,1,1,1,1,0,1,0,21,45000.0,1662,0,1,0.04584158415841585,1,0.95
45385,discount,fafdcd668e3743c1bb461111dcafc2a4,254e6c47c1a84907a3d21fb3593d569d,408,10,10,2,1,1,1,1,0,1,0,81,50000.0,1694,0,1,0.1061671469740634,2,0.0
45387,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,d911d7d5361f4d0d9ccbdc88bd8ca970,408,5,7,5,1,1,1,0,1,0,0,32,50000.0,258,1,0,0.11109038737446196,2,2.76
45390,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,794bd333e1c4441eafc03354fe9f5836,408,5,7,5,1,1,1,0,1,0,0,118,65405.0,1588,0,0,0.04710144927536232,3,0.0
45394,informational,3f207df678b143eea3cee63160fa8bed,dce3610d3f5c44748a5fe1a12d910089,408,0,4,0,1,1,1,0,0,0,1,88,67000.0,1719,0,1,0.01476595744680851,2,0.0
45396,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,63f1bfb1a79949bf9bc0d0b8b184fe4e,408,10,5,10,1,1,1,1,1,0,0,55,64000.0,1337,0,1,0.18401438848920865,3,0.0
45401,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,c194b5ce7f674e8bb65b14b914c97904,408,7,7,3,1,1,1,1,0,1,0,39,51000.0,1626,1,0,0.05378571428571429,2,0.0
45407,discount,fafdcd668e3743c1bb461111dcafc2a4,ff992fbec53145bbae59a68d025e0458,408,10,10,2,1,1,1,1,0,1,0,68,51000.0,1557,0,1,0.10080691642651296,2,3.95
45409,discount,fafdcd668e3743c1bb461111dcafc2a4,ac0c7b66570b4ca6897407fa7ec00d10,408,10,10,2,1,1,1,1,0,1,0,39,61000.0,798,0,1,0.2930791788856305,4,0.0
45411,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,a12433fc99bd4cf8972c70afbd420c82,408,5,7,5,1,1,1,0,1,0,0,89,88000.0,1765,0,0,0.11530434782608695,3,0.0
45416,bogo,f19421c1d4aa40978ebb69ca19b0e20d,04aa84f9a46a4920b70386c3fe60165d,408,5,5,5,1,1,1,1,1,0,0,46,100000.0,1556,0,1,0.08550354609929077,2,0.0
45417,bogo,ae264e3637204a6fb9bb56bc8210ddfd,2bf411e1c0af461b919ef8f703551ee3,408,10,7,10,0,1,1,1,1,0,0,89,46000.0,943,0,1,0.11594059405940592,1,0.0
45421,bogo,f19421c1d4aa40978ebb69ca19b0e20d,728f60168a004d65bfd2dfd5f8f8ccd8,408,5,5,5,1,1,1,1,1,0,0,118,65405.0,1377,0,0,0.010267983074753172,1,0.0
45425,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,e7e4b1be1dae4fe78dc9bdeca1d1a904,408,10,5,10,1,1,1,1,1,0,0,37,66000.0,1112,0,1,0.09320512820512822,2,0.0
45431,discount,fafdcd668e3743c1bb461111dcafc2a4,35b492fc36c949fb918c4c426e61ae39,408,10,10,2,1,1,1,1,0,1,0,118,65405.0,1647,0,0,0.011226818830242513,2,0.0
45435,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,c9486068f235430685ccfbeb1e0525d6,408,10,5,10,1,1,1,1,1,0,0,118,65405.0,937,0,0,0.028251057827926657,1,0.0
45437,discount,2906b810c7d4411798c6938adc9daaa5,8cf585e5a4844d90bcfbf10556a5bc51,408,10,7,2,1,1,1,0,0,1,0,80,98000.0,1307,0,1,0.15155586987270153,1,0.0
45441,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,2ce9f318ad764a00b24c6a771ae0bf8b,408,5,7,5,1,1,1,0,1,0,0,63,93000.0,1666,1,0,0.13853276353276353,2,0.0
45446,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,f3fc3610d0494dfabc8bf0eb9a15afe5,408,7,7,3,1,1,1,1,0,1,0,118,65405.0,1488,0,0,0.06164285714285714,2,0.0
45450,bogo,f19421c1d4aa40978ebb69ca19b0e20d,848aafbe1942420988505c4670838a41,408,5,5,5,1,1,1,1,1,0,0,30,69000.0,866,1,0,0.34403385049365304,1,0.0
45456,bogo,f19421c1d4aa40978ebb69ca19b0e20d,a6493baaa4fa49c39953bd0acc458d74,408,5,5,5,1,1,1,1,1,0,0,41,91000.0,1567,1,0,0.1250359712230216,3,0.0
45459,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,639f9a6b3b7343e8a0e9e1851c30b867,408,10,5,10,1,1,1,1,1,0,0,60,51000.0,1434,0,1,0.1802031930333817,3,0.0
45463,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,313b01db6d7441d8814cd7926e114b34,408,10,5,10,1,1,1,1,1,0,0,69,61000.0,1078,0,1,0.144985754985755,2,12.22
45473,discount,fafdcd668e3743c1bb461111dcafc2a4,187dbd09f0f24bdc8c3089dfeed3f847,408,10,10,2,1,1,1,1,0,1,0,53,42000.0,1310,1,0,0.10311079545454543,1,0.0
45475,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,8cc0db430879405898d8390ca74ad13a,408,7,7,3,1,1,1,1,0,1,0,72,75000.0,773,1,0,0.3461571428571429,2,0.0
45482,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,e7757d0a16384143ad9b2f9e429c23a9,408,5,7,5,1,1,1,0,1,0,0,67,88000.0,1548,0,1,0.5113119533527696,4,18.78
45483,bogo,ae264e3637204a6fb9bb56bc8210ddfd,84545eb7824b4aaa822bae2e5e6cecaa,408,10,7,10,0,1,1,1,1,0,0,118,65405.0,756,0,0,0.04058823529411765,2,0.0
45487,bogo,f19421c1d4aa40978ebb69ca19b0e20d,b8a1911efeae48e58762b98395014a8c,408,5,5,5,1,1,1,1,1,0,0,41,93000.0,1810,1,0,0.1001833568406206,1,0.0
45488,bogo,f19421c1d4aa40978ebb69ca19b0e20d,8b3e8a3f563347e49c139b4469889c62,408,5,5,5,1,1,1,1,1,0,0,118,65405.0,1527,0,0,0.01096590909090909,2,0.0
45489,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,6bb9186fb03e4d99a4c7f10ce849c65b,408,7,7,3,1,1,1,1,0,1,0,33,37000.0,1711,0,1,0.023558106169296992,2,0.0
45490,informational,5a8bc65990b245e5a138643cd4eb9837,4bed8f61e4124992bbdcb03778839986,408,0,3,0,0,1,1,1,0,0,1,65,73000.0,1035,1,0,0.36630098452883264,1,36.4
45491,discount,0b1e1539f2cc45b7b9fa7c272da2e1d7,3f7455c3e73f420f870336592072879c,408,20,10,5,1,1,0,0,0,1,0,57,97000.0,1606,1,0,0.1892296718972896,2,0.0
45493,bogo,ae264e3637204a6fb9bb56bc8210ddfd,043702ae29bc426e9f65ef7beb6cd08a,408,10,7,10,0,1,1,1,1,0,0,39,94000.0,1528,1,0,0.08135714285714286,2,0.0
45495,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,7e9b24bdae7244bb87dfc730bea9112e,408,7,7,3,1,1,1,1,0,1,0,66,33000.0,601,0,1,0.04973125884016974,1,0.38
45496,discount,fafdcd668e3743c1bb461111dcafc2a4,036e4bedca2045afad50fda2d3b505ab,408,10,10,2,1,1,1,1,0,1,0,71,78000.0,1694,0,1,0.03617176128093159,3,0.0
45506,bogo,ae264e3637204a6fb9bb56bc8210ddfd,f01bed36de48465cbebd36561d67be64,408,10,7,10,0,1,1,1,1,0,0,61,52000.0,1466,0,1,0.0327,2,0.0
45512,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,36ee9d2930c14d8c85f7a01a56001713,408,7,7,3,1,1,1,1,0,1,0,118,65405.0,1468,0,0,0.01870875179340029,2,0.73
45518,bogo,ae264e3637204a6fb9bb56bc8210ddfd,42ef6b1a574d43e69750a3c7fd378ef4,408,10,7,10,0,1,1,1,1,0,0,49,112000.0,745,0,1,0.4803443328550932,3,0.0
45522,bogo,ae264e3637204a6fb9bb56bc8210ddfd,0d92e7575a224263927f4f0307284441,408,10,7,10,0,1,1,1,1,0,0,54,48000.0,1756,0,1,0.12963924963924964,3,0.0
45523,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,ad1f0a409ae642bc9a43f31f56c130fc,408,7,7,3,1,1,1,1,0,1,0,66,80000.0,1490,0,1,1.7796181046676094,1,0.0
45524,bogo,ae264e3637204a6fb9bb56bc8210ddfd,9abbf904992d40fe98f39c40a07aecd3,408,10,7,10,0,1,1,1,1,0,0,80,82000.0,1383,1,0,0.15125356125356124,2,0.0
45529,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,a02fb3387e4248e59d67931547dbc575,408,7,7,3,1,1,1,1,0,1,0,70,98000.0,1084,1,0,0.41,1,21.45
45530,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,c60f5cd0bdc64124bf1c206f9bf94c64,408,7,7,3,1,1,1,1,0,1,0,37,48000.0,1711,0,1,0.015021216407355025,1,1.29
45536,discount,fafdcd668e3743c1bb461111dcafc2a4,7b864e6e295f4b4b8da46f9f43ef673e,408,10,10,2,1,1,1,1,0,1,0,31,37000.0,676,0,1,0.09673295454545454,1,0.0
45542,bogo,f19421c1d4aa40978ebb69ca19b0e20d,cd5639dffe9d494490ae028cbd8247f3,408,5,5,5,1,1,1,1,1,0,0,55,71000.0,1429,1,0,0.051212976022567004,1,0.0
45546,informational,5a8bc65990b245e5a138643cd4eb9837,a8ff8dbc7f1046b18fe456b5abcb4130,408,0,3,0,0,1,1,1,0,0,1,28,35000.0,1058,0,1,0.027890295358649786,1,0.0
45551,bogo,ae264e3637204a6fb9bb56bc8210ddfd,9d068cb2a9c14dd39851da82dd9cd8b6,408,10,7,10,0,1,1,1,1,0,0,63,33000.0,1592,1,0,0.023385714285714287,2,8.57
45554,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,4ae9b46319004a23b84a545a7f6a568c,408,7,7,3,1,1,1,1,0,1,0,118,65405.0,994,0,0,0.0366902404526167,1,0.0
45563,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,1870af776ea8402cb8dc598e7205a44a,408,10,5,10,1,1,1,1,1,0,0,57,50000.0,1486,0,1,0.07388489208633094,3,0.0
45564,discount,fafdcd668e3743c1bb461111dcafc2a4,1d73f97bdc234e77a2b6047e124a0afb,408,10,10,2,1,1,1,1,0,1,0,83,54000.0,1563,0,1,0.1291903409090909,1,0.0
45565,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,a6c6bc7bbbaa46f4a7c36d036cf537b2,408,10,5,10,1,1,1,1,1,0,0,64,76000.0,1633,1,0,0.034642335766423366,4,0.0
45567,discount,fafdcd668e3743c1bb461111dcafc2a4,bd25b3cfc15f4adb99a44daa2ef04b75,408,10,10,2,1,1,1,1,0,1,0,69,116000.0,1531,0,1,0.5819512195121951,2,0.0
45568,bogo,ae264e3637204a6fb9bb56bc8210ddfd,21a8e90d61c246a992135c38f564891d,408,10,7,10,0,1,1,1,1,0,0,55,68000.0,1622,0,1,0.031793400286944044,2,0.0
45569,bogo,ae264e3637204a6fb9bb56bc8210ddfd,153151dae7fd416588690a91ec81cbba,408,10,7,10,0,1,1,1,1,0,0,39,95000.0,1612,1,0,0.4793722627737226,5,0.0
45571,bogo,f19421c1d4aa40978ebb69ca19b0e20d,e256373792024175a5215446dc3c6591,408,5,5,5,1,1,1,1,1,0,0,45,30000.0,1487,1,0,0.009125528913963328,1,0.0
45574,bogo,f19421c1d4aa40978ebb69ca19b0e20d,ec2785eee38340769666adebf00f933e,408,5,5,5,1,1,1,1,1,0,0,43,76000.0,1544,1,0,0.12749636098981074,4,0.0
45585,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,394bb4dab27c47fbb08c6dc2912e88b8,408,5,7,5,1,1,1,0,1,0,0,118,65405.0,935,0,0,0.041976401179940996,5,0.0
45595,bogo,ae264e3637204a6fb9bb56bc8210ddfd,b8e71e5b3e7f46e49119eb0f04424304,408,10,7,10,0,1,1,1,1,0,0,40,65000.0,835,0,1,0.3546956521739131,3,0.0
45596,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,17f8b8a8f4dd48c0925343e28d5e484a,408,7,7,3,1,1,1,1,0,1,0,67,54000.0,1469,0,1,0.018757225433526013,4,0.0
45600,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,522b6498c8d542059a50e4b09e3ed599,408,7,7,3,1,1,1,1,0,1,0,81,91000.0,1636,1,0,1.0426207906295757,4,0.0
45611,discount,fafdcd668e3743c1bb461111dcafc2a4,066eb63659fa4f63b80eb829237dfbc4,408,10,10,2,1,1,1,1,0,1,0,51,55000.0,948,0,1,0.17649147727272727,1,0.0
45615,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,8268b14682ad4957bef35e39aaf3eba8,408,10,5,10,1,1,1,1,1,0,0,52,85000.0,1519,0,1,0.07987306064880112,1,0.0
